Region,Country,State,City,Month,Day,Year,AvgTemperature
North America,US,Indiana,Indianapolis,10,7,2016,70.4
North America,US,Indiana,Indianapolis,10,8,2016,57.5
North America,US,Indiana,Indianapolis,10,9,2016,57.0
North America,US,Indiana,Indianapolis,10,10,2016,59.3
North America,US,Indiana,Indianapolis,10,11,2016,62.4
North America,US,Indiana,Indianapolis,10,12,2016,65.4
North America,US,Indiana,Indianapolis,10,13,2016,55.4
North America,US,Indiana,Indianapolis,10,14,2016,53.9
North America,US,Indiana,Indianapolis,10,15,2016,59.5
North America,US,Indiana,Indianapolis,10,16,2016,66.3
North America,US,Indiana,Indianapolis,10,17,2016,71.3
North America,US,Indiana,Indianapolis,10,18,2016,73.7
North America,US,Indiana,Indianapolis,10,19,2016,69.4
North America,US,Indiana,Indianapolis,10,20,2016,56.5
North America,US,Indiana,Indianapolis,10,21,2016,52.0
North America,US,Indiana,Indianapolis,10,22,2016,47.7
North America,US,Indiana,Indianapolis,10,23,2016,53.9
North America,US,Indiana,Indianapolis,10,24,2016,57.2
North America,US,Indiana,Indianapolis,10,25,2016,48.5
North America,US,Indiana,Indianapolis,10,26,2016,53.1
North America,US,Indiana,Indianapolis,10,27,2016,54.9
North America,US,Indiana,Indianapolis,10,28,2016,51.6
North America,US,Indiana,Indianapolis,10,29,2016,64.8
North America,US,Indiana,Indianapolis,10,30,2016,65.3
North America,US,Indiana,Indianapolis,10,31,2016,52.6
North America,US,Indiana,Indianapolis,11,1,2016,63.5
North America,US,Indiana,Indianapolis,11,2,2016,68.0
North America,US,Indiana,Indianapolis,11,3,2016,64.2
North America,US,Indiana,Indianapolis,11,4,2016,53.5
North America,US,Indiana,Indianapolis,11,5,2016,49.3
North America,US,Indiana,Indianapolis,11,6,2016,52.5
North America,US,Indiana,Indianapolis,11,7,2016,55.3
North America,US,Indiana,Indianapolis,11,8,2016,53.4
North America,US,Indiana,Indianapolis,11,9,2016,49.6
North America,US,Indiana,Indianapolis,11,10,2016,45.7
North America,US,Indiana,Indianapolis,11,11,2016,49.5
North America,US,Indiana,Indianapolis,11,12,2016,41.2
North America,US,Indiana,Indianapolis,11,13,2016,40.7
North America,US,Indiana,Indianapolis,11,14,2016,43.5
North America,US,Indiana,Indianapolis,11,15,2016,49.9
North America,US,Indiana,Indianapolis,11,16,2016,49.1
North America,US,Indiana,Indianapolis,11,17,2016,55.3
North America,US,Indiana,Indianapolis,11,18,2016,62.7
North America,US,Indiana,Indianapolis,11,19,2016,41.1
North America,US,Indiana,Indianapolis,11,20,2016,31.1
North America,US,Indiana,Indianapolis,11,21,2016,31.1
North America,US,Indiana,Indianapolis,11,22,2016,35.2
North America,US,Indiana,Indianapolis,11,23,2016,41.0
North America,US,Indiana,Indianapolis,11,24,2016,44.5
North America,US,Indiana,Indianapolis,11,25,2016,38.5
North America,US,Indiana,Indianapolis,11,26,2016,41.0
North America,US,Indiana,Indianapolis,11,27,2016,38.1
North America,US,Indiana,Indianapolis,11,28,2016,45.8
North America,US,Indiana,Indianapolis,11,29,2016,53.0
North America,US,Indiana,Indianapolis,11,30,2016,49.2
North America,US,Indiana,Indianapolis,12,1,2016,37.7
North America,US,Indiana,Indianapolis,12,2,2016,37.3
North America,US,Indiana,Indianapolis,12,3,2016,37.3
North America,US,Indiana,Indianapolis,12,4,2016,35.8
North America,US,Indiana,Indianapolis,12,5,2016,37.1
North America,US,Indiana,Indianapolis,12,6,2016,38.1
North America,US,Indiana,Indianapolis,12,7,2016,31.4
North America,US,Indiana,Indianapolis,12,8,2016,24.4
North America,US,Indiana,Indianapolis,12,9,2016,22.6
North America,US,Indiana,Indianapolis,12,10,2016,23.7
North America,US,Indiana,Indianapolis,12,11,2016,30.4
North America,US,Indiana,Indianapolis,12,12,2016,33.0
North America,US,Indiana,Indianapolis,12,13,2016,27.9
North America,US,Indiana,Indianapolis,12,14,2016,11.8
North America,US,Indiana,Indianapolis,12,15,2016,9.3
North America,US,Indiana,Indianapolis,12,16,2016,15.6
North America,US,Indiana,Indianapolis,12,17,2016,31.3
North America,US,Indiana,Indianapolis,12,18,2016,20.5
North America,US,Indiana,Indianapolis,12,19,2016,7.7
North America,US,Indiana,Indianapolis,12,20,2016,19.6
North America,US,Indiana,Indianapolis,12,21,2016,29.1
North America,US,Indiana,Indianapolis,12,22,2016,35.4
North America,US,Indiana,Indianapolis,12,23,2016,32.3
North America,US,Indiana,Indianapolis,12,24,2016,39.9
North America,US,Indiana,Indianapolis,12,25,2016,38.5
North America,US,Indiana,Indianapolis,12,26,2016,55.1
North America,US,Indiana,Indianapolis,12,27,2016,38.0
North America,US,Indiana,Indianapolis,12,28,2016,33.3
North America,US,Indiana,Indianapolis,12,29,2016,37.6
North America,US,Indiana,Indianapolis,12,30,2016,32.3
North America,US,Indiana,Indianapolis,12,31,2016,39.1
North America,US,Indiana,Indianapolis,1,1,2017,33.5
North America,US,Indiana,Indianapolis,1,2,2017,42.8
North America,US,Indiana,Indianapolis,1,3,2017,49.4
North America,US,Indiana,Indianapolis,1,4,2017,26.4
North America,US,Indiana,Indianapolis,1,5,2017,16.4
North America,US,Indiana,Indianapolis,1,6,2017,7.5
North America,US,Indiana,Indianapolis,1,7,2017,6.5
North America,US,Indiana,Indianapolis,1,8,2017,11.7
North America,US,Indiana,Indianapolis,1,9,2017,23.0
North America,US,Indiana,Indianapolis,1,10,2017,40.8
North America,US,Indiana,Indianapolis,1,11,2017,39.2
North America,US,Indiana,Indianapolis,1,12,2017,54.9
North America,US,Indiana,Indianapolis,1,13,2017,28.9
North America,US,Indiana,Indianapolis,1,14,2017,32.1
North America,US,Indiana,Indianapolis,1,15,2017,32.0
North America,US,Indiana,Indianapolis,1,16,2017,38.7
North America,US,Indiana,Indianapolis,1,17,2017,50.2
North America,US,Indiana,Indianapolis,1,18,2017,37.9
North America,US,Indiana,Indianapolis,1,19,2017,39.3
North America,US,Indiana,Indianapolis,1,20,2017,48.2
North America,US,Indiana,Indianapolis,1,21,2017,54.1
North America,US,Indiana,Indianapolis,1,22,2017,53.9
North America,US,Indiana,Indianapolis,1,23,2017,46.1
North America,US,Indiana,Indianapolis,1,24,2017,39.9
North America,US,Indiana,Indianapolis,1,25,2017,42.9
North America,US,Indiana,Indianapolis,1,26,2017,35.2
North America,US,Indiana,Indianapolis,1,27,2017,30.0
North America,US,Indiana,Indianapolis,1,28,2017,27.3
North America,US,Indiana,Indianapolis,1,29,2017,28.8
North America,US,Indiana,Indianapolis,1,30,2017,24.5
North America,US,Indiana,Indianapolis,1,31,2017,34.7
North America,US,Indiana,Indianapolis,2,1,2017,38.1
North America,US,Indiana,Indianapolis,2,2,2017,27.9
North America,US,Indiana,Indianapolis,2,3,2017,23.0
North America,US,Indiana,Indianapolis,2,4,2017,22.6
North America,US,Indiana,Indianapolis,2,5,2017,37.5
North America,US,Indiana,Indianapolis,2,6,2017,39.1
North America,US,Indiana,Indianapolis,2,7,2017,55.7
North America,US,Indiana,Indianapolis,2,8,2017,38.9
North America,US,Indiana,Indianapolis,2,9,2017,28.1
North America,US,Indiana,Indianapolis,2,10,2017,27.0
North America,US,Indiana,Indianapolis,2,11,2017,54.4
North America,US,Indiana,Indianapolis,2,12,2017,52.0
North America,US,Indiana,Indianapolis,2,13,2017,35.9
North America,US,Indiana,Indianapolis,2,14,2017,41.7
North America,US,Indiana,Indianapolis,2,15,2017,38.1
North America,US,Indiana,Indianapolis,2,16,2017,35.4
North America,US,Indiana,Indianapolis,2,17,2017,50.2
North America,US,Indiana,Indianapolis,2,18,2017,54.1
North America,US,Indiana,Indianapolis,2,19,2017,52.7
North America,US,Indiana,Indianapolis,2,20,2017,51.2
North America,US,Indiana,Indianapolis,2,21,2017,57.2
North America,US,Indiana,Indianapolis,2,22,2017,58.2
North America,US,Indiana,Indianapolis,2,23,2017,60.0
North America,US,Indiana,Indianapolis,2,24,2017,60.7
North America,US,Indiana,Indianapolis,2,25,2017,37.0
North America,US,Indiana,Indianapolis,2,26,2017,30.7
North America,US,Indiana,Indianapolis,2,27,2017,44.1
North America,US,Indiana,Indianapolis,2,28,2017,48.7
North America,US,Indiana,Indianapolis,3,1,2017,54.0
North America,US,Indiana,Indianapolis,3,2,2017,36.8
North America,US,Indiana,Indianapolis,3,3,2017,30.4
North America,US,Indiana,Indianapolis,3,4,2017,35.3
North America,US,Indiana,Indianapolis,3,5,2017,43.2
North America,US,Indiana,Indianapolis,3,6,2017,54.5
North America,US,Indiana,Indianapolis,3,7,2017,56.1
North America,US,Indiana,Indianapolis,3,8,2017,46.7
North America,US,Indiana,Indianapolis,3,9,2017,49.0
North America,US,Indiana,Indianapolis,3,10,2017,39.0
North America,US,Indiana,Indianapolis,3,11,2017,28.1
North America,US,Indiana,Indianapolis,3,12,2017,27.8
North America,US,Indiana,Indianapolis,3,13,2017,30.9
North America,US,Indiana,Indianapolis,3,14,2017,25.7
North America,US,Indiana,Indianapolis,3,15,2017,24.2
North America,US,Indiana,Indianapolis,3,16,2017,27.6
North America,US,Indiana,Indianapolis,3,17,2017,37.8
North America,US,Indiana,Indianapolis,3,18,2017,41.4
North America,US,Indiana,Indianapolis,3,19,2017,41.6
North America,US,Indiana,Indianapolis,3,20,2017,44.3
North America,US,Indiana,Indianapolis,3,21,2017,50.1
North America,US,Indiana,Indianapolis,3,22,2017,42.0
North America,US,Indiana,Indianapolis,3,23,2017,38.5
North America,US,Indiana,Indianapolis,3,24,2017,60.3
North America,US,Indiana,Indianapolis,3,25,2017,66.1
North America,US,Indiana,Indianapolis,3,26,2017,58.1
North America,US,Indiana,Indianapolis,3,27,2017,54.7
North America,US,Indiana,Indianapolis,3,28,2017,54.8
North America,US,Indiana,Indianapolis,3,29,2017,51.7
North America,US,Indiana,Indianapolis,3,30,2017,58.8
North America,US,Indiana,Indianapolis,3,31,2017,51.9
North America,US,Indiana,Indianapolis,4,1,2017,43.9
North America,US,Indiana,Indianapolis,4,2,2017,49.7
North America,US,Indiana,Indianapolis,4,3,2017,59.0
North America,US,Indiana,Indianapolis,4,4,2017,56.5
North America,US,Indiana,Indianapolis,4,5,2017,52.1
North America,US,Indiana,Indianapolis,4,6,2017,49.7
North America,US,Indiana,Indianapolis,4,7,2017,42.8
North America,US,Indiana,Indianapolis,4,8,2017,47.6
North America,US,Indiana,Indianapolis,4,9,2017,59.9
North America,US,Indiana,Indianapolis,4,10,2017,68.2
North America,US,Indiana,Indianapolis,4,11,2017,61.0
North America,US,Indiana,Indianapolis,4,12,2017,53.9
North America,US,Indiana,Indianapolis,4,13,2017,61.2
North America,US,Indiana,Indianapolis,4,14,2017,64.2
North America,US,Indiana,Indianapolis,4,15,2017,71.2
North America,US,Indiana,Indianapolis,4,16,2017,68.7
North America,US,Indiana,Indianapolis,4,17,2017,63.3
North America,US,Indiana,Indianapolis,4,18,2017,64.2
North America,US,Indiana,Indianapolis,4,19,2017,70.6
North America,US,Indiana,Indianapolis,4,20,2017,70.5
North America,US,Indiana,Indianapolis,4,21,2017,55.1
North America,US,Indiana,Indianapolis,4,22,2017,48.9
North America,US,Indiana,Indianapolis,4,23,2017,54.4
North America,US,Indiana,Indianapolis,4,24,2017,60.8
North America,US,Indiana,Indianapolis,4,25,2017,64.5
North America,US,Indiana,Indianapolis,4,26,2017,70.0
North America,US,Indiana,Indianapolis,4,27,2017,60.0
North America,US,Indiana,Indianapolis,4,28,2017,52.1
North America,US,Indiana,Indianapolis,4,29,2017,60.8
North America,US,Indiana,Indianapolis,4,30,2017,62.6
North America,US,Indiana,Indianapolis,5,1,2017,59.3
North America,US,Indiana,Indianapolis,5,2,2017,51.1
North America,US,Indiana,Indianapolis,5,3,2017,48.4
North America,US,Indiana,Indianapolis,5,4,2017,47.8
North America,US,Indiana,Indianapolis,5,5,2017,47.8
North America,US,Indiana,Indianapolis,5,6,2017,50.3
North America,US,Indiana,Indianapolis,5,7,2017,49.2
North America,US,Indiana,Indianapolis,5,8,2017,50.7
North America,US,Indiana,Indianapolis,5,9,2017,58.4
North America,US,Indiana,Indianapolis,5,10,2017,65.3
North America,US,Indiana,Indianapolis,5,11,2017,63.8
North America,US,Indiana,Indianapolis,5,12,2017,59.3
North America,US,Indiana,Indianapolis,5,13,2017,61.9
North America,US,Indiana,Indianapolis,5,14,2017,68.9
North America,US,Indiana,Indianapolis,5,15,2017,71.0
North America,US,Indiana,Indianapolis,5,16,2017,73.4
North America,US,Indiana,Indianapolis,5,17,2017,75.9
North America,US,Indiana,Indianapolis,5,18,2017,77.3
North America,US,Indiana,Indianapolis,5,19,2017,71.8
North America,US,Indiana,Indianapolis,5,20,2017,63.7
North America,US,Indiana,Indianapolis,5,21,2017,69.5
North America,US,Indiana,Indianapolis,5,22,2017,58.8
North America,US,Indiana,Indianapolis,5,23,2017,64.3
North America,US,Indiana,Indianapolis,5,24,2017,61.5
North America,US,Indiana,Indianapolis,5,25,2017,58.5
North America,US,Indiana,Indianapolis,5,26,2017,63.0
North America,US,Indiana,Indianapolis,5,27,2017,71.0
North America,US,Indiana,Indianapolis,5,28,2017,69.5
North America,US,Indiana,Indianapolis,5,29,2017,67.9
North America,US,Indiana,Indianapolis,5,30,2017,67.2
North America,US,Indiana,Indianapolis,5,31,2017,67.9
North America,US,Indiana,Indianapolis,6,1,2017,67.0
North America,US,Indiana,Indianapolis,6,2,2017,69.6
North America,US,Indiana,Indianapolis,6,3,2017,74.4
North America,US,Indiana,Indianapolis,6,4,2017,76.0
North America,US,Indiana,Indianapolis,6,5,2017,77.6
North America,US,Indiana,Indianapolis,6,6,2017,70.2
North America,US,Indiana,Indianapolis,6,7,2017,66.1
North America,US,Indiana,Indianapolis,6,8,2017,64.8
North America,US,Indiana,Indianapolis,6,9,2017,69.9
North America,US,Indiana,Indianapolis,6,10,2017,73.1
North America,US,Indiana,Indianapolis,6,11,2017,76.4
North America,US,Indiana,Indianapolis,6,12,2017,79.3
North America,US,Indiana,Indianapolis,6,13,2017,78.9
North America,US,Indiana,Indianapolis,6,14,2017,77.1
North America,US,Indiana,Indianapolis,6,15,2017,72.5
North America,US,Indiana,Indianapolis,6,16,2017,76.5
North America,US,Indiana,Indianapolis,6,17,2017,77.2
North America,US,Indiana,Indianapolis,6,18,2017,75.4
North America,US,Indiana,Indianapolis,6,19,2017,71.0
North America,US,Indiana,Indianapolis,6,20,2017,71.5
North America,US,Indiana,Indianapolis,6,21,2017,75.4
North America,US,Indiana,Indianapolis,6,22,2017,77.6
North America,US,Indiana,Indianapolis,6,23,2017,72.9
North America,US,Indiana,Indianapolis,6,24,2017,68.6
North America,US,Indiana,Indianapolis,6,25,2017,65.7
North America,US,Indiana,Indianapolis,6,26,2017,64.5
North America,US,Indiana,Indianapolis,6,27,2017,61.9
North America,US,Indiana,Indianapolis,6,28,2017,67.7
North America,US,Indiana,Indianapolis,6,29,2017,75.7
North America,US,Indiana,Indianapolis,6,30,2017,78.4
North America,US,Indiana,Indianapolis,7,1,2017,73.8
North America,US,Indiana,Indianapolis,7,2,2017,74.2
North America,US,Indiana,Indianapolis,7,3,2017,77.3
North America,US,Indiana,Indianapolis,7,4,2017,79.0
North America,US,Indiana,Indianapolis,7,5,2017,77.3
North America,US,Indiana,Indianapolis,7,6,2017,76.3
North America,US,Indiana,Indianapolis,7,7,2017,76.6
North America,US,Indiana,Indianapolis,7,8,2017,70.4
North America,US,Indiana,Indianapolis,7,9,2017,72.1
North America,US,Indiana,Indianapolis,7,10,2017,76.5
North America,US,Indiana,Indianapolis,7,11,2017,74.7
North America,US,Indiana,Indianapolis,7,12,2017,77.9
North America,US,Indiana,Indianapolis,7,13,2017,77.4
North America,US,Indiana,Indianapolis,7,14,2017,77.1
North America,US,Indiana,Indianapolis,7,15,2017,70.2
North America,US,Indiana,Indianapolis,7,16,2017,74.0
North America,US,Indiana,Indianapolis,7,17,2017,77.1
North America,US,Indiana,Indianapolis,7,18,2017,77.8
North America,US,Indiana,Indianapolis,7,19,2017,78.8
North America,US,Indiana,Indianapolis,7,20,2017,80.1
North America,US,Indiana,Indianapolis,7,21,2017,81.4
North America,US,Indiana,Indianapolis,7,22,2017,81.1
North America,US,Indiana,Indianapolis,7,23,2017,76.6
North America,US,Indiana,Indianapolis,7,24,2017,75.3
North America,US,Indiana,Indianapolis,7,25,2017,72.4
North America,US,Indiana,Indianapolis,7,26,2017,73.5
North America,US,Indiana,Indianapolis,7,27,2017,77.0
North America,US,Indiana,Indianapolis,7,28,2017,76.3
North America,US,Indiana,Indianapolis,7,29,2017,70.7
North America,US,Indiana,Indianapolis,7,30,2017,72.4
North America,US,Indiana,Indianapolis,7,31,2017,75.5
North America,US,Indiana,Indianapolis,8,1,2017,76.2
North America,US,Indiana,Indianapolis,8,2,2017,74.0
North America,US,Indiana,Indianapolis,8,3,2017,75.9
North America,US,Indiana,Indianapolis,8,4,2017,69.9
North America,US,Indiana,Indianapolis,8,5,2017,64.5
North America,US,Indiana,Indianapolis,8,6,2017,68.3
North America,US,Indiana,Indianapolis,8,7,2017,70.8
North America,US,Indiana,Indianapolis,8,8,2017,69.6
North America,US,Indiana,Indianapolis,8,9,2017,71.7
North America,US,Indiana,Indianapolis,8,10,2017,73.9
North America,US,Indiana,Indianapolis,8,11,2017,74.6
North America,US,Indiana,Indianapolis,8,12,2017,71.5
North America,US,Indiana,Indianapolis,8,13,2017,69.9
North America,US,Indiana,Indianapolis,8,14,2017,74.5
North America,US,Indiana,Indianapolis,8,15,2017,76.1
North America,US,Indiana,Indianapolis,8,16,2017,79.3
North America,US,Indiana,Indianapolis,8,17,2017,79.5
North America,US,Indiana,Indianapolis,8,18,2017,75.9
North America,US,Indiana,Indianapolis,8,19,2017,76.0
North America,US,Indiana,Indianapolis,8,20,2017,78.9
North America,US,Indiana,Indianapolis,8,21,2017,78.5
North America,US,Indiana,Indianapolis,8,22,2017,75.0
North America,US,Indiana,Indianapolis,8,23,2017,68.0
North America,US,Indiana,Indianapolis,8,24,2017,68.3
North America,US,Indiana,Indianapolis,8,25,2017,67.3
North America,US,Indiana,Indianapolis,8,26,2017,67.9
North America,US,Indiana,Indianapolis,8,27,2017,70.1
North America,US,Indiana,Indianapolis,8,28,2017,71.6
North America,US,Indiana,Indianapolis,8,29,2017,70.5
North America,US,Indiana,Indianapolis,8,30,2017,72.5
North America,US,Indiana,Indianapolis,8,31,2017,71.1
North America,US,Indiana,Indianapolis,9,1,2017,63.9
North America,US,Indiana,Indianapolis,9,2,2017,63.3
North America,US,Indiana,Indianapolis,9,3,2017,68.7
North America,US,Indiana,Indianapolis,9,4,2017,73.1
North America,US,Indiana,Indianapolis,9,5,2017,69.8
North America,US,Indiana,Indianapolis,9,6,2017,58.4
North America,US,Indiana,Indianapolis,9,7,2017,56.7
North America,US,Indiana,Indianapolis,9,8,2017,62.3
North America,US,Indiana,Indianapolis,9,9,2017,66.2
North America,US,Indiana,Indianapolis,9,10,2017,62.0
North America,US,Indiana,Indianapolis,9,11,2017,62.0
North America,US,Indiana,Indianapolis,9,12,2017,64.5
North America,US,Indiana,Indianapolis,9,13,2017,64.7
North America,US,Indiana,Indianapolis,9,14,2017,65.7
North America,US,Indiana,Indianapolis,9,15,2017,67.9
North America,US,Indiana,Indianapolis,9,16,2017,72.7
North America,US,Indiana,Indianapolis,9,17,2017,75.3
North America,US,Indiana,Indianapolis,9,18,2017,72.6
North America,US,Indiana,Indianapolis,9,19,2017,72.3
North America,US,Indiana,Indianapolis,9,20,2017,75.0
North America,US,Indiana,Indianapolis,9,21,2017,79.6
North America,US,Indiana,Indianapolis,9,22,2017,80.8
North America,US,Indiana,Indianapolis,9,23,2017,79.3
North America,US,Indiana,Indianapolis,9,24,2017,78.8
North America,US,Indiana,Indianapolis,9,25,2017,77.1
North America,US,Indiana,Indianapolis,9,26,2017,78.9
North America,US,Indiana,Indianapolis,9,27,2017,74.3
North America,US,Indiana,Indianapolis,9,28,2017,64.0
North America,US,Indiana,Indianapolis,9,29,2017,63.1
North America,US,Indiana,Indianapolis,9,30,2017,60.1
North America,US,Indiana,Indianapolis,10,1,2017,59.8
North America,US,Indiana,Indianapolis,10,2,2017,65.4
North America,US,Indiana,Indianapolis,10,3,2017,69.8
North America,US,Indiana,Indianapolis,10,4,2017,70.7
North America,US,Indiana,Indianapolis,10,5,2017,68.1
North America,US,Indiana,Indianapolis,10,6,2017,69.4
North America,US,Indiana,Indianapolis,10,7,2017,72.8
North America,US,Indiana,Indianapolis,10,8,2017,63.1
North America,US,Indiana,Indianapolis,10,9,2017,64.9
North America,US,Indiana,Indianapolis,10,10,2017,66.0
North America,US,Indiana,Indianapolis,10,11,2017,61.9
North America,US,Indiana,Indianapolis,10,12,2017,59.2
North America,US,Indiana,Indianapolis,10,13,2017,62.1
North America,US,Indiana,Indianapolis,10,14,2017,68.2
North America,US,Indiana,Indianapolis,10,15,2017,65.7
North America,US,Indiana,Indianapolis,10,16,2017,52.6
North America,US,Indiana,Indianapolis,10,17,2017,52.6
North America,US,Indiana,Indianapolis,10,18,2017,51.0
North America,US,Indiana,Indianapolis,10,19,2017,59.5
North America,US,Indiana,Indianapolis,10,20,2017,61.9
North America,US,Indiana,Indianapolis,10,21,2017,62.8
North America,US,Indiana,Indianapolis,10,22,2017,65.6
North America,US,Indiana,Indianapolis,10,23,2017,62.6
North America,US,Indiana,Indianapolis,10,24,2017,47.5
North America,US,Indiana,Indianapolis,10,25,2017,42.8
North America,US,Indiana,Indianapolis,10,26,2017,45.1
North America,US,Indiana,Indianapolis,10,27,2017,47.0
North America,US,Indiana,Indianapolis,10,28,2017,37.2
North America,US,Indiana,Indianapolis,10,29,2017,37.1
North America,US,Indiana,Indianapolis,10,30,2017,37.5
North America,US,Indiana,Indianapolis,10,31,2017,37.4
North America,US,Indiana,Indianapolis,11,1,2017,37.9
North America,US,Indiana,Indianapolis,11,2,2017,58.0
North America,US,Indiana,Indianapolis,11,3,2017,56.6
North America,US,Indiana,Indianapolis,11,4,2017,49.8
North America,US,Indiana,Indianapolis,11,5,2017,65.1
North America,US,Indiana,Indianapolis,11,6,2017,51.2
North America,US,Indiana,Indianapolis,11,7,2017,46.2
North America,US,Indiana,Indianapolis,11,8,2017,44.0
North America,US,Indiana,Indianapolis,11,9,2017,41.5
North America,US,Indiana,Indianapolis,11,10,2017,32.1
North America,US,Indiana,Indianapolis,11,11,2017,30.5
North America,US,Indiana,Indianapolis,11,12,2017,37.4
North America,US,Indiana,Indianapolis,11,13,2017,39.6
North America,US,Indiana,Indianapolis,11,14,2017,39.7
North America,US,Indiana,Indianapolis,11,15,2017,43.2
North America,US,Indiana,Indianapolis,11,16,2017,37.5
North America,US,Indiana,Indianapolis,11,17,2017,37.8
North America,US,Indiana,Indianapolis,11,18,2017,54.6
North America,US,Indiana,Indianapolis,11,19,2017,35.7
North America,US,Indiana,Indianapolis,11,20,2017,33.5
North America,US,Indiana,Indianapolis,11,21,2017,39.8
North America,US,Indiana,Indianapolis,11,22,2017,31.4
North America,US,Indiana,Indianapolis,11,23,2017,34.3
North America,US,Indiana,Indianapolis,11,24,2017,40.7
North America,US,Indiana,Indianapolis,11,25,2017,49.8
North America,US,Indiana,Indianapolis,11,26,2017,39.1
North America,US,Indiana,Indianapolis,11,27,2017,44.9
North America,US,Indiana,Indianapolis,11,28,2017,53.4
North America,US,Indiana,Indianapolis,11,29,2017,50.4
North America,US,Indiana,Indianapolis,11,30,2017,47.1
North America,US,Indiana,Indianapolis,12,1,2017,39.8
North America,US,Indiana,Indianapolis,12,2,2017,42.5
North America,US,Indiana,Indianapolis,12,3,2017,42.6
North America,US,Indiana,Indianapolis,12,4,2017,50.2
North America,US,Indiana,Indianapolis,12,5,2017,46.7
North America,US,Indiana,Indianapolis,12,6,2017,32.9
North America,US,Indiana,Indianapolis,12,7,2017,29.0
North America,US,Indiana,Indianapolis,12,8,2017,21.6
North America,US,Indiana,Indianapolis,12,9,2017,25.9
North America,US,Indiana,Indianapolis,12,10,2017,26.8
North America,US,Indiana,Indianapolis,12,11,2017,31.8
North America,US,Indiana,Indianapolis,12,12,2017,31.1
North America,US,Indiana,Indianapolis,12,13,2017,26.0
North America,US,Indiana,Indianapolis,12,14,2017,30.6
North America,US,Indiana,Indianapolis,12,15,2017,26.7
North America,US,Indiana,Indianapolis,12,16,2017,37.1
North America,US,Indiana,Indianapolis,12,17,2017,39.8
North America,US,Indiana,Indianapolis,12,18,2017,42.3
North America,US,Indiana,Indianapolis,12,19,2017,43.5
North America,US,Indiana,Indianapolis,12,20,2017,38.8
North America,US,Indiana,Indianapolis,12,21,2017,37.3
North America,US,Indiana,Indianapolis,12,22,2017,49.1
North America,US,Indiana,Indianapolis,12,23,2017,36.0
North America,US,Indiana,Indianapolis,12,24,2017,30.0
North America,US,Indiana,Indianapolis,12,25,2017,19.9
North America,US,Indiana,Indianapolis,12,26,2017,13.4
North America,US,Indiana,Indianapolis,12,27,2017,4.2
North America,US,Indiana,Indianapolis,12,28,2017,9.3
North America,US,Indiana,Indianapolis,12,29,2017,17.3
North America,US,Indiana,Indianapolis,12,30,2017,15.4
North America,US,Indiana,Indianapolis,12,31,2017,1.6
North America,US,Indiana,Indianapolis,1,1,2018,-1.9
North America,US,Indiana,Indianapolis,1,2,2018,-4.2
North America,US,Indiana,Indianapolis,1,3,2018,10.9
North America,US,Indiana,Indianapolis,1,4,2018,6.7
North America,US,Indiana,Indianapolis,1,5,2018,1.1
North America,US,Indiana,Indianapolis,1,6,2018,2.0
North America,US,Indiana,Indianapolis,1,7,2018,16.5
North America,US,Indiana,Indianapolis,1,8,2018,34.4
North America,US,Indiana,Indianapolis,1,9,2018,31.5
North America,US,Indiana,Indianapolis,1,10,2018,41.6
North America,US,Indiana,Indianapolis,1,11,2018,55.5
North America,US,Indiana,Indianapolis,1,12,2018,33.5
North America,US,Indiana,Indianapolis,1,13,2018,17.9
North America,US,Indiana,Indianapolis,1,14,2018,9.8
North America,US,Indiana,Indianapolis,1,15,2018,19.6
North America,US,Indiana,Indianapolis,1,16,2018,2.8
North America,US,Indiana,Indianapolis,1,17,2018,6.2
North America,US,Indiana,Indianapolis,1,18,2018,16.5
North America,US,Indiana,Indianapolis,1,19,2018,27.4
North America,US,Indiana,Indianapolis,1,20,2018,37.3
North America,US,Indiana,Indianapolis,1,21,2018,43.4
North America,US,Indiana,Indianapolis,1,22,2018,50.3
North America,US,Indiana,Indianapolis,1,23,2018,38.0
North America,US,Indiana,Indianapolis,1,24,2018,29.7
North America,US,Indiana,Indianapolis,1,25,2018,30.7
North America,US,Indiana,Indianapolis,1,26,2018,41.7
North America,US,Indiana,Indianapolis,1,27,2018,47.4
North America,US,Indiana,Indianapolis,1,28,2018,37.5
North America,US,Indiana,Indianapolis,1,29,2018,32.4
North America,US,Indiana,Indianapolis,1,30,2018,25.5
North America,US,Indiana,Indianapolis,1,31,2018,35.7
North America,US,Indiana,Indianapolis,2,1,2018,36.5
North America,US,Indiana,Indianapolis,2,2,2018,15.4
North America,US,Indiana,Indianapolis,2,3,2018,24.3
North America,US,Indiana,Indianapolis,2,4,2018,34.6
North America,US,Indiana,Indianapolis,2,5,2018,14.2
North America,US,Indiana,Indianapolis,2,6,2018,23.0
North America,US,Indiana,Indianapolis,2,7,2018,23.1
North America,US,Indiana,Indianapolis,2,8,2018,19.4
North America,US,Indiana,Indianapolis,2,9,2018,36.2
North America,US,Indiana,Indianapolis,2,10,2018,33.1
North America,US,Indiana,Indianapolis,2,11,2018,28.3
North America,US,Indiana,Indianapolis,2,12,2018,23.6
North America,US,Indiana,Indianapolis,2,13,2018,30.0
North America,US,Indiana,Indianapolis,2,14,2018,41.8
North America,US,Indiana,Indianapolis,2,15,2018,57.7
North America,US,Indiana,Indianapolis,2,16,2018,45.1
